label,time,d3mIndex
False,2011-01-31 12:03:00,12875.0
False,2011-11-26 08:55:00,12420.0
False,2011-03-16 08:03:00,15222.0
False,2011-07-25 10:58:00,14891.0
False,2011-03-09 08:53:00,14242.0
False,2011-03-26 11:52:00,17226.0
False,2012-01-10 10:27:00,12795.0
False,2011-07-08 12:10:00,12620.0
False,2011-12-13 15:19:00,15844.0
True,2011-04-19 13:28:00,15874.0
False,2011-05-26 10:07:00,17783.0
False,2011-09-09 17:26:00,15623.0
False,2011-09-16 12:09:00,13925.0
False,2011-04-14 13:37:00,16208.0
False,2011-01-21 13:14:00,16916.0
False,2011-05-13 13:16:00,16022.0
False,2011-03-11 12:16:00,15262.0
True,2011-09-21 15:29:00,13805.0
True,2011-01-27 13:03:00,17213.0
False,2012-01-09 13:23:00,15988.0
True,2011-06-15 11:59:00,16942.0
False,2011-01-21 11:23:00,15070.0
True,2011-11-19 10:52:00,13954.0
True,2011-06-01 10:38:00,15251.0
True,2011-03-22 15:11:00,14006.0
True,2011-11-15 14:48:00,15344.0
False,2012-01-24 14:03:00,15097.0
False,2011-01-20 14:38:00,17643.0
False,2011-02-04 11:11:00,14414.0
False,2011-12-20 13:58:00,16127.0
False,2011-02-01 16:17:00,13211.0
True,2011-06-02 14:17:00,16966.0
False,2011-12-31 14:50:00,17052.0
False,2011-06-01 17:12:00,16697.0
False,2011-05-07 14:02:00,12878.0
True,2011-01-25 10:18:00,14293.0
True,2011-03-19 12:43:00,14659.0
False,2011-12-21 14:01:00,15423.0
False,2011-08-26 18:02:00,16012.0
False,2011-08-18 12:53:00,17408.0
False,2011-06-17 08:34:00,16099.0
True,2011-08-12 11:50:00,17370.0
False,2011-11-08 10:36:00,13325.0
False,2011-07-15 09:33:00,12974.0
False,2011-02-05 09:52:00,13627.0
False,2011-02-03 12:54:00,15101.0
False,2011-08-06 13:01:00,16869.0
False,2011-05-12 12:15:00,14461.0
True,2011-01-28 15:13:00,17442.0
False,2011-04-01 10:18:00,17686.0
True,2011-04-08 10:30:00,12362.0
False,2011-10-14 11:27:00,17844.0
False,2011-12-20 09:35:00,15360.0
True,2011-06-09 10:48:00,14905.0
False,2012-01-07 14:50:00,14793.0
False,2011-09-15 09:01:00,13194.0
False,2011-01-31 12:00:00,17372.0
False,2011-01-25 14:19:00,16817.0
False,2011-11-16 11:49:00,17805.0
False,2011-06-07 15:08:00,18064.0
True,2011-01-28 10:04:00,15358.0
False,2011-04-19 14:45:00,12509.0
False,2011-01-20 13:33:00,15350.0
False,2011-03-15 15:52:00,15052.0
True,2011-05-10 16:20:00,17152.0
False,2011-05-09 11:33:00,14071.0
False,2011-01-27 15:12:00,13140.0
True,2011-07-01 12:56:00,14364.0
False,2011-04-08 13:57:00,13085.0
False,2011-05-13 13:54:00,17754.0
False,2011-07-07 10:48:00,17556.0
False,2011-03-22 12:10:00,18145.0
False,2012-01-20 15:12:00,16789.0
False,2011-12-26 14:50:00,15883.0
False,2011-01-24 10:54:00,15038.0
False,2011-12-09 14:30:00,13897.0
False,2011-02-25 13:56:00,16424.0
False,2011-04-01 12:15:00,18093.0
False,2011-12-29 13:47:00,12532.0
False,2011-01-27 15:03:00,13531.0
False,2011-12-22 11:23:00,16790.0
False,2011-05-27 19:16:00,17883.0
False,2011-01-24 10:45:00,13838.0
False,2011-02-04 14:34:00,15620.0
True,2011-02-03 15:14:00,17214.0
False,2011-11-17 14:57:00,16281.0
False,2011-08-13 14:16:00,15850.0
True,2011-01-25 16:10:00,16782.0
False,2011-02-03 10:41:00,16954.0
False,2011-01-24 12:29:00,18156.0
False,2011-02-23 11:42:00,16282.0
True,2011-05-06 17:13:00,13631.0
False,2012-01-25 11:00:00,15992.0
False,2011-03-24 17:08:00,16405.0
False,2011-04-20 09:47:00,16078.0
True,2011-10-24 16:05:00,15136.0
False,2011-02-03 17:04:00,17820.0
False,2011-12-01 11:22:00,12602.0
False,2011-11-04 15:20:00,17846.0
False,2011-12-24 14:37:00,13938.0
True,2011-01-27 16:34:00,16011.0
False,2011-11-11 18:15:00,16715.0
False,2011-12-24 12:42:00,15010.0
True,2011-10-19 11:32:00,14108.0
False,2011-05-30 11:58:00,13508.0
False,2011-01-28 13:03:00,16065.0
False,2011-01-20 13:24:00,12433.0
False,2011-10-29 14:22:00,15652.0
False,2011-01-26 13:28:00,13769.0
False,2011-02-23 14:33:00,17457.0
False,2011-03-23 13:45:00,12775.0
False,2011-03-08 11:17:00,13527.0
False,2011-02-23 14:12:00,13680.0
False,2012-01-14 09:23:00,14703.0
False,2011-06-30 11:57:00,13404.0
False,2011-08-05 12:36:00,14285.0
False,2011-01-29 11:44:00,14256.0
False,2011-05-07 12:35:00,15019.0
False,2011-02-04 10:08:00,15482.0
False,2011-11-12 12:27:00,15075.0
False,2011-10-26 12:27:00,16400.0
False,2011-06-17 13:33:00,16227.0
False,2011-02-24 15:56:00,15464.0
False,2011-01-29 14:45:00,13787.0
False,2011-01-27 11:16:00,16081.0
True,2011-01-24 11:45:00,16814.0
False,2011-01-22 11:35:00,16891.0
True,2011-01-28 11:35:00,17857.0
False,2011-12-22 17:30:00,17432.0
False,2011-08-19 16:43:00,13745.0
False,2011-04-13 14:10:00,12845.0
False,2011-10-27 11:32:00,14452.0
False,2011-01-27 10:36:00,15750.0
True,2011-04-16 14:11:00,17663.0
False,2011-07-27 14:22:00,17987.0
False,2011-05-19 16:14:00,15528.0
False,2011-01-28 13:38:00,14205.0
False,2011-04-07 12:49:00,16494.0
True,2011-05-09 12:44:00,14232.0
True,2011-09-10 14:41:00,13079.0
False,2011-07-16 12:41:00,16275.0
False,2011-03-28 16:08:00,12956.0
False,2011-01-24 11:10:00,14800.0
False,2011-07-30 12:51:00,14178.0
False,2011-01-21 13:49:00,17976.0
False,2011-06-30 12:36:00,15729.0
False,2011-03-02 15:13:00,13862.0
False,2011-12-15 13:27:00,15320.0
False,2011-08-27 09:38:00,17031.0
False,2012-01-07 14:42:00,15368.0
False,2011-01-27 15:59:00,15996.0
False,2011-04-29 14:42:00,14930.0
False,2011-02-11 10:38:00,13922.0
False,2011-02-04 16:05:00,14735.0
False,2011-11-26 08:49:00,17030.0
False,2011-08-05 10:04:00,17193.0
False,2011-09-23 14:12:00,17584.0
True,2011-10-15 12:54:00,13812.0
False,2011-01-28 12:59:00,14479.0
False,2011-02-04 15:27:00,17580.0
True,2011-09-20 09:31:00,14947.0
False,2011-11-29 12:19:00,18126.0
False,2011-01-25 10:36:00,15899.0
False,2011-11-03 13:12:00,17347.0
False,2011-11-11 17:31:00,12425.0
False,2011-03-05 09:13:00,12490.0
False,2011-02-02 11:09:00,18141.0
False,2011-01-27 14:27:00,12870.0
False,2011-11-10 09:33:00,12390.0
False,2011-05-14 14:34:00,17946.0
False,2011-08-31 11:35:00,13207.0
False,2011-12-01 15:01:00,13464.0
False,2011-12-06 11:49:00,18042.0
False,2012-01-07 12:57:00,17904.0
False,2011-05-06 20:12:00,15861.0
False,2011-09-13 13:54:00,13814.0
False,2011-06-28 15:51:00,12821.0
False,2011-02-11 09:55:00,15562.0
False,2011-11-12 12:10:00,15763.0
False,2011-04-16 13:05:00,13666.0
False,2011-02-05 14:15:00,15160.0
False,2011-12-19 11:09:00,16601.0
False,2011-06-17 16:40:00,16370.0
True,2011-07-07 11:28:00,14583.0
False,2011-10-15 14:51:00,12492.0
True,2011-06-22 12:03:00,13282.0
False,2011-11-01 14:24:00,17433.0
False,2011-11-11 17:24:00,13279.0
False,2011-01-21 17:22:00,13011.0
False,2011-04-18 11:42:00,14147.0
True,2011-02-01 13:09:00,17231.0
True,2011-11-25 15:28:00,13882.0
False,2011-07-25 11:02:00,16682.0
False,2011-11-16 13:38:00,16181.0
False,2011-05-26 14:23:00,14403.0
False,2011-03-21 12:09:00,15579.0
False,2011-09-08 12:38:00,17229.0
False,2011-03-21 14:36:00,17431.0
True,2011-03-03 16:57:00,17364.0
False,2011-05-04 11:45:00,17542.0
False,2011-05-07 12:18:00,16256.0
False,2011-12-27 11:32:00,17623.0
False,2011-08-09 13:27:00,15825.0
False,2011-12-19 15:08:00,14158.0
False,2011-04-09 14:18:00,13799.0
False,2011-08-19 19:52:00,16498.0
False,2011-04-29 12:22:00,14854.0
False,2011-05-27 10:09:00,16144.0
False,2011-08-12 13:37:00,12465.0
False,2011-07-08 13:05:00,15599.0
False,2011-12-14 13:05:00,15963.0
True,2011-09-16 10:33:00,13813.0
False,2011-03-08 15:19:00,14657.0
False,2011-02-28 15:32:00,18032.0
False,2011-01-22 09:49:00,12967.0
False,2011-02-08 12:45:00,13027.0
False,2011-11-15 12:02:00,18205.0
False,2011-09-17 10:58:00,15149.0
False,2011-07-16 13:30:00,14338.0
False,2011-06-24 13:43:00,17527.0
False,2011-05-31 14:43:00,14628.0
True,2011-01-24 15:18:00,16143.0
False,2011-02-28 12:02:00,17128.0
False,2011-05-24 10:11:00,17669.0
False,2011-02-08 10:41:00,12944.0
False,2011-11-24 14:42:00,13947.0
False,2011-03-17 15:49:00,12997.0
False,2011-11-09 12:30:00,15888.0
True,2011-05-31 09:46:00,15214.0
False,2011-03-08 16:20:00,14292.0
False,2011-07-11 10:53:00,16690.0
True,2011-03-23 11:09:00,12477.0
False,2011-10-14 15:04:00,14055.0
False,2012-01-05 13:59:00,17896.0
False,2011-03-18 15:22:00,13328.0
False,2011-01-22 14:40:00,16140.0
True,2011-10-11 14:37:00,17073.0
False,2011-12-10 14:29:00,15740.0
False,2011-06-29 13:44:00,12592.0
False,2011-01-28 09:49:00,15660.0
True,2011-01-25 12:00:00,12474.0
True,2011-01-21 15:18:00,17567.0
False,2011-04-27 08:53:00,15234.0
False,2011-03-23 15:35:00,16716.0
False,2011-08-08 14:56:00,14820.0
True,2011-05-17 12:49:00,15249.0
False,2011-03-14 12:08:00,13659.0
False,2011-08-05 09:17:00,16739.0
True,2011-01-21 13:06:00,15827.0
True,2011-07-25 12:37:00,15453.0
True,2011-05-27 12:23:00,16209.0
False,2011-06-23 14:33:00,16258.0
False,2011-05-31 09:47:00,17574.0
False,2011-07-15 16:30:00,18232.0
False,2011-12-16 08:35:00,15948.0
False,2011-04-28 08:59:00,15206.0
False,2011-01-20 12:15:00,15983.0
True,2011-04-30 12:44:00,18149.0
False,2011-09-19 14:19:00,15438.0
False,2011-06-30 14:14:00,18133.0
False,2012-01-11 16:47:00,16376.0
True,2011-03-03 10:49:00,16359.0
True,2011-02-03 09:09:00,16145.0
False,2011-07-07 16:50:00,17047.0
False,2011-07-26 10:06:00,16298.0
True,2011-04-28 11:35:00,13026.0
False,2011-03-23 11:19:00,12836.0
False,2011-12-12 14:47:00,15427.0
False,2011-07-05 09:10:00,12674.0
False,2011-01-28 14:58:00,15279.0
False,2012-01-02 11:51:00,14661.0
False,2011-05-14 11:34:00,17979.0
False,2011-01-28 15:33:00,17700.0
False,2011-04-30 09:54:00,13265.0
True,2011-12-05 11:06:00,14910.0
False,2011-12-10 11:43:00,17832.0
False,2011-03-19 09:20:00,12574.0
False,2011-12-10 15:36:00,15677.0
False,2011-01-26 17:19:00,16365.0
True,2011-02-01 11:47:00,15854.0
False,2011-05-06 14:39:00,17603.0
True,2011-12-02 12:46:00,14251.0
False,2011-03-07 16:25:00,15673.0
True,2011-02-05 09:45:00,12931.0
True,2011-01-27 09:56:00,16779.0
False,2011-06-25 14:47:00,15552.0
False,2011-02-03 12:27:00,13092.0
False,2011-03-25 18:08:00,17507.0
False,2011-12-27 10:58:00,15870.0
False,2011-12-23 16:28:00,13914.0
False,2011-11-14 14:08:00,16594.0
False,2011-06-24 08:30:00,16990.0
False,2011-04-11 14:31:00,12988.0
False,2011-02-01 16:38:00,15777.0
False,2011-05-26 12:08:00,17045.0
True,2011-09-07 17:17:00,16764.0
True,2011-03-01 10:35:00,12524.0
False,2011-12-10 10:51:00,12403.0
False,2011-08-04 15:57:00,17651.0
False,2011-04-19 15:39:00,12811.0
False,2011-04-28 13:53:00,15367.0
False,2011-06-06 13:53:00,13474.0
False,2011-08-05 08:38:00,15585.0
True,2011-01-22 13:43:00,17787.0
True,2011-01-21 17:24:00,13798.0
True,2011-01-21 11:21:00,18041.0
False,2011-05-24 13:42:00,18185.0
False,2011-04-07 08:37:00,14897.0
False,2011-05-30 15:25:00,15655.0
False,2011-12-08 14:05:00,16826.0
False,2011-07-30 11:20:00,17234.0
False,2011-01-20 10:47:00,13767.0
True,2011-05-24 10:29:00,17648.0
False,2011-12-19 14:05:00,17590.0
False,2011-11-16 13:32:00,13979.0
False,2011-11-26 09:10:00,14427.0
True,2011-02-10 10:29:00,13953.0
False,2011-11-03 08:35:00,12895.0
True,2011-01-20 10:51:00,17924.0
False,2011-09-22 15:45:00,17514.0
True,2011-01-20 09:57:00,16029.0
False,2011-08-02 14:59:00,13080.0
False,2011-12-28 17:09:00,15153.0
False,2011-03-19 10:47:00,16755.0
False,2011-08-02 12:44:00,13589.0
False,2011-03-02 15:42:00,16235.0
False,2011-08-08 16:07:00,12837.0
False,2011-11-25 13:20:00,13504.0
True,2011-03-08 11:12:00,12388.0
False,2011-08-23 15:50:00,16344.0
False,2011-01-22 09:51:00,12686.0
False,2011-04-12 11:10:00,15321.0
True,2011-11-14 10:46:00,13083.0
True,2011-11-03 11:21:00,18001.0
False,2011-12-29 17:47:00,15531.0
False,2011-04-15 14:27:00,18056.0
False,2011-08-08 11:44:00,16050.0
False,2011-03-15 12:00:00,15820.0
False,2011-04-15 10:15:00,17830.0
False,2011-10-20 17:12:00,16278.0
False,2011-08-09 12:53:00,14808.0
False,2011-05-12 11:30:00,13821.0
False,2011-05-13 13:41:00,16769.0
False,2011-05-17 10:15:00,12669.0
True,2011-01-28 15:32:00,13327.0
False,2011-01-27 15:56:00,17340.0
False,2011-07-26 09:36:00,12802.0
False,2011-10-05 13:12:00,13189.0
True,2011-01-31 12:35:00,13668.0
True,2011-07-04 16:13:00,16877.0
False,2011-01-24 13:42:00,16402.0
False,2011-03-16 11:57:00,15967.0
False,2011-01-21 13:44:00,17802.0
True,2011-10-11 14:13:00,14387.0
False,2011-12-23 10:03:00,16337.0
False,2011-07-14 09:18:00,16091.0
False,2011-12-08 10:34:00,17973.0
False,2011-02-04 13:44:00,15157.0
False,2011-05-17 09:30:00,16245.0
False,2011-04-15 09:59:00,13118.0
True,2011-01-27 15:10:00,13848.0
True,2011-04-27 12:04:00,13908.0
False,2011-03-02 12:55:00,15749.0
False,2011-09-13 13:28:00,16557.0
False,2011-10-06 17:01:00,17070.0
False,2011-08-02 12:19:00,15036.0
False,2011-04-12 15:20:00,13044.0
False,2011-03-30 11:31:00,12576.0
True,2011-05-07 13:32:00,16023.0
True,2011-11-07 13:31:00,16438.0
False,2011-03-24 16:31:00,16992.0
False,2011-05-20 12:19:00,16386.0
False,2011-12-27 15:40:00,13673.0
True,2011-07-23 16:45:00,16880.0
True,2011-02-08 10:09:00,14646.0
False,2011-02-02 13:35:00,16805.0
False,2012-01-26 12:14:00,16000.0
False,2011-07-07 16:26:00,13417.0
False,2011-01-28 10:13:00,12481.0
False,2011-01-29 11:12:00,15723.0
False,2011-04-14 09:38:00,14276.0
True,2011-11-25 09:28:00,12628.0
True,2011-03-05 13:28:00,15033.0
False,2011-04-15 12:27:00,14880.0
False,2011-03-26 12:18:00,13725.0
False,2011-02-02 14:54:00,12829.0
False,2011-08-17 15:47:00,16200.0
False,2011-03-02 11:18:00,15346.0
False,2011-12-16 10:41:00,12630.0
True,2011-11-11 14:13:00,16669.0
False,2011-02-05 15:58:00,12705.0
False,2011-11-17 13:17:00,15348.0
False,2011-05-19 10:32:00,17594.0
True,2011-06-02 13:47:00,17589.0
False,2011-11-03 15:18:00,13321.0
False,2011-02-08 14:15:00,15527.0
False,2011-11-26 12:31:00,13587.0
False,2011-05-27 18:03:00,17928.0
False,2011-01-26 09:55:00,17091.0
False,2011-01-21 18:23:00,14865.0
False,2011-08-17 10:17:00,13895.0
False,2011-06-29 12:55:00,12684.0
False,2012-01-06 16:02:00,13828.0
False,2011-01-22 12:20:00,12557.0
False,2011-06-28 14:54:00,14699.0
False,2011-04-29 15:52:00,14077.0
False,2011-06-09 14:02:00,15517.0
False,2011-12-21 12:45:00,13868.0
True,2011-03-03 09:43:00,12523.0
True,2011-11-04 15:21:00,16189.0
True,2011-06-03 09:28:00,17704.0
False,2011-09-02 08:52:00,12405.0
False,2012-01-11 16:28:00,15634.0
False,2011-05-31 11:06:00,14339.0
False,2011-04-15 09:28:00,14004.0
True,2011-04-27 12:19:00,13975.0
False,2011-01-25 10:43:00,12708.0
True,2011-01-31 14:27:00,15044.0
False,2011-03-09 14:04:00,12510.0
False,2011-05-04 13:23:00,16214.0
False,2011-09-22 14:54:00,14972.0
False,2011-08-26 16:51:00,13699.0
False,2011-11-28 13:15:00,16595.0
False,2011-01-28 13:59:00,15288.0
False,2011-03-28 12:49:00,13584.0
False,2011-04-18 14:29:00,13636.0
False,2011-01-24 16:00:00,14404.0
True,2011-03-09 16:31:00,13263.0
False,2011-12-10 11:08:00,15286.0
False,2011-03-14 13:25:00,15443.0
False,2011-12-27 17:06:00,13066.0
False,2012-01-04 17:26:00,12890.0
True,2011-01-21 12:10:00,13305.0
False,2011-09-26 15:16:00,15198.0
False,2011-04-21 09:05:00,15733.0
True,2011-05-30 15:09:00,15665.0
False,2011-11-15 13:41:00,15958.0
False,2011-03-23 11:30:00,13939.0
False,2011-06-03 18:02:00,17601.0
False,2011-02-25 10:03:00,18062.0
True,2011-01-22 12:43:00,14210.0
True,2011-01-21 17:08:00,14156.0
True,2011-03-17 12:12:00,15812.0
False,2011-01-20 15:08:00,17760.0
False,2011-03-17 08:38:00,14548.0
False,2012-01-19 08:38:00,18058.0
False,2011-11-26 12:49:00,13419.0
False,2011-03-18 09:33:00,14442.0
True,2011-06-08 09:49:00,13647.0
True,2011-06-30 13:49:00,15187.0
False,2011-09-24 12:06:00,14720.0
True,2011-01-21 14:23:00,15838.0
False,2011-12-09 12:57:00,16177.0
False,2012-01-09 10:36:00,12702.0
False,2011-03-12 13:09:00,17094.0
False,2011-11-21 15:07:00,16533.0
False,2011-07-28 17:09:00,17360.0
False,2011-01-27 12:36:00,16016.0
False,2011-12-17 10:27:00,15096.0
False,2011-07-04 11:22:00,14689.0
False,2011-12-13 12:56:00,17344.0
False,2011-08-12 13:51:00,12412.0
False,2011-11-28 13:21:00,13260.0
False,2011-10-21 18:07:00,14420.0
False,2011-07-08 14:42:00,14859.0
True,2011-11-08 12:01:00,12640.0
True,2011-04-08 11:05:00,13018.0
False,2012-01-09 14:17:00,14860.0
False,2011-04-26 13:17:00,17654.0
False,2011-03-19 10:08:00,13330.0
False,2011-03-14 12:41:00,15167.0
False,2011-03-16 13:55:00,13168.0
True,2011-02-02 13:32:00,16556.0
False,2011-07-30 08:24:00,15679.0
False,2011-07-09 13:14:00,13243.0
False,2011-03-15 15:09:00,12421.0
True,2011-04-02 08:45:00,15114.0
False,2011-05-21 10:23:00,16180.0
False,2011-06-23 10:47:00,17443.0
True,2011-02-24 15:30:00,15046.0
False,2011-01-28 10:55:00,12797.0
False,2011-05-24 14:09:00,14747.0
True,2011-08-01 14:15:00,16794.0
False,2011-04-19 16:39:00,17165.0
False,2011-05-25 15:21:00,17492.0
False,2012-01-23 12:14:00,13153.0
False,2011-04-11 12:32:00,14162.0
False,2011-02-02 11:51:00,16083.0
True,2011-01-22 12:57:00,12600.0
False,2011-04-23 13:46:00,15681.0
False,2011-01-28 13:05:00,17430.0
False,2011-12-22 12:04:00,18105.0
False,2011-06-08 15:46:00,14152.0
False,2011-01-25 11:16:00,17227.0
False,2011-05-07 12:26:00,15483.0
False,2011-04-27 09:24:00,15806.0
True,2011-08-08 16:04:00,17299.0
False,2011-05-21 12:25:00,17701.0
False,2011-01-28 14:57:00,14441.0
False,2011-12-15 17:00:00,17895.0
True,2011-04-23 10:24:00,15220.0
True,2011-02-03 16:21:00,15615.0
True,2011-02-03 15:34:00,15456.0
True,2011-01-20 14:30:00,17841.0
True,2011-07-25 15:36:00,15152.0
False,2011-04-21 11:48:00,14934.0
False,2011-05-19 15:05:00,15980.0
False,2011-01-25 11:01:00,15898.0
False,2011-11-08 15:21:00,17628.0
False,2011-05-12 15:26:00,13249.0
True,2011-08-02 10:10:00,16342.0
False,2011-11-08 13:32:00,12752.0
False,2011-05-07 17:07:00,14633.0
False,2011-08-12 11:55:00,17709.0
False,2011-12-28 17:09:00,17022.0
True,2011-01-28 10:14:00,12721.0
True,2011-09-20 16:16:00,12828.0
False,2011-10-10 12:36:00,15701.0
False,2011-02-25 09:00:00,18226.0
False,2011-09-05 15:59:00,17984.0
False,2011-04-21 09:49:00,12834.0
False,2012-01-23 13:32:00,17936.0
False,2011-01-31 11:17:00,14159.0
False,2011-09-30 17:14:00,13307.0
False,2011-08-05 14:24:00,13575.0
False,2011-06-03 13:50:00,16249.0
False,2011-06-06 10:57:00,17029.0
False,2011-08-01 12:00:00,17265.0
False,2011-04-07 14:56:00,17175.0
False,2011-03-02 07:57:00,12736.0
False,2011-11-02 15:03:00,16959.0
False,2011-04-02 10:38:00,15133.0
True,2011-08-17 15:44:00,17750.0
False,2011-05-28 13:20:00,17268.0
False,2011-03-24 15:26:00,14798.0
False,2011-08-27 16:17:00,17353.0
False,2011-02-24 12:13:00,16600.0
False,2011-09-28 14:48:00,13355.0
False,2011-04-28 11:44:00,17864.0
False,2011-05-14 14:46:00,13743.0
False,2011-04-16 09:09:00,13870.0
False,2011-06-17 12:07:00,13229.0
True,2011-05-21 13:47:00,12569.0
False,2011-01-21 16:12:00,14829.0
False,2011-01-28 14:08:00,16795.0
False,2011-05-12 16:45:00,17250.0
False,2011-03-17 09:27:00,13405.0
False,2011-03-16 13:15:00,15339.0
False,2011-06-03 12:31:00,13772.0
False,2011-09-02 12:42:00,14716.0
False,2011-04-12 14:38:00,13410.0
False,2011-11-23 16:39:00,15276.0
False,2011-09-19 12:05:00,14885.0
False,2011-03-10 09:05:00,12451.0
True,2011-02-25 14:14:00,18283.0
False,2011-02-26 14:31:00,17284.0
False,2011-04-16 11:33:00,13362.0
False,2012-01-03 15:37:00,12374.0
False,2011-05-06 15:41:00,16377.0
False,2011-06-30 11:34:00,17489.0
False,2011-12-13 13:34:00,14139.0
False,2011-12-22 10:40:00,15830.0
