Country,YEAR(first_invoices_time),DAY(first_invoices_time),COUNT(item_purchases),SKEW(item_purchases.Quantity),MIN(item_purchases.UnitPrice),STD(item_purchases.Quantity),MIN(item_purchases.Quantity),MEAN(item_purchases.UnitPrice),MODE(item_purchases.StockCode),WEEKDAY(first_invoices_time),MONTH(first_invoices_time),MAX(item_purchases.UnitPrice),MEAN(item_purchases.Quantity),SUM(item_purchases.UnitPrice),SUM(item_purchases.Quantity),MAX(item_purchases.Quantity),COUNT(invoices),STD(item_purchases.UnitPrice),SKEW(item_purchases.UnitPrice),NUM_UNIQUE(item_purchases.StockCode),STD(invoices.MEAN(item_purchases.Quantity)),MIN(invoices.MEAN(item_purchases.UnitPrice)),MODE(invoices.WEEKDAY(first_item_purchases_time)),MIN(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MIN(item_purchases.Quantity)),MODE(invoices.MONTH(first_item_purchases_time)),SUM(invoices.STD(item_purchases.UnitPrice)),STD(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.Quantity)),MODE(invoices.DAY(first_item_purchases_time)),SKEW(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MIN(item_purchases.Quantity)),MAX(invoices.STD(item_purchases.Quantity)),SUM(invoices.SKEW(item_purchases.Quantity)),MEAN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MIN(invoices.COUNT(item_purchases)),STD(invoices.SUM(item_purchases.UnitPrice)),MIN(invoices.MIN(item_purchases.Quantity)),MODE(invoices.YEAR(first_item_purchases_time)),MODE(invoices.MODE(item_purchases.StockCode)),SUM(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.UnitPrice)),MEAN(invoices.COUNT(item_purchases)),MIN(invoices.SUM(item_purchases.UnitPrice)),MEAN(invoices.SKEW(item_purchases.UnitPrice)),SUM(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.Quantity)),SKEW(invoices.SUM(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.MONTH(first_item_purchases_time)),SKEW(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SUM(item_purchases.UnitPrice)),MAX(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.SKEW(item_purchases.UnitPrice)),STD(invoices.STD(item_purchases.Quantity)),MAX(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MIN(item_purchases.Quantity)),MEAN(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MAX(item_purchases.UnitPrice)),MIN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.UnitPrice)),MAX(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.STD(item_purchases.Quantity)),STD(invoices.MAX(item_purchases.UnitPrice)),STD(invoices.MAX(item_purchases.Quantity)),STD(invoices.MEAN(item_purchases.UnitPrice)),SKEW(invoices.COUNT(item_purchases)),SUM(invoices.STD(item_purchases.Quantity)),SUM(invoices.MIN(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.WEEKDAY(first_item_purchases_time)),MEAN(invoices.SUM(item_purchases.Quantity)),STD(invoices.STD(item_purchases.UnitPrice)),SKEW(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SUM(item_purchases.Quantity)),NUM_UNIQUE(invoices.DAY(first_item_purchases_time)),MEAN(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.Quantity)),NUM_UNIQUE(invoices.YEAR(first_item_purchases_time)),NUM_UNIQUE(invoices.MODE(item_purchases.StockCode)),SKEW(invoices.STD(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.UnitPrice)),SKEW(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.STD(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.Quantity)),SUM(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.MIN(item_purchases.UnitPrice)),MIN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.UnitPrice)),MAX(invoices.NUM_UNIQUE(item_purchases.StockCode)),STD(invoices.SUM(item_purchases.Quantity)),MAX(invoices.SUM(item_purchases.UnitPrice)),STD(invoices.COUNT(item_purchases)),STD(invoices.MIN(item_purchases.Quantity)),MAX(invoices.SKEW(item_purchases.Quantity)),MAX(invoices.COUNT(item_purchases)),SKEW(invoices.MIN(item_purchases.Quantity)),d3mIndex
United Kingdom,2011,27,137,6.51739103216,0.21,4.87868709024,1,2.75912408759,20727,6,2,19.95,3.03649635036,378.0,416,48,5,3.08352023554,3.56911327216,113,0.792562697588,1.65,4,0.21,4.40781403585,8,2,11.6527953491,18.937792902,2.33055906982,15.5894836957,27,0.601136946799,4,9.13577582912,11.8641024543,26.6,1,48.0025132675,1,2011,20725,92,2.37282049085,-0.36013488992,13.6511750906,27.4,1.65,2.25206606249,11.2603303125,0.0,-0.0911093802104,4,0.402529323367,48,75.6,1.65,4.64370852629,3.23859467376,4.0,1.6,12.65,63.25,1.78260869565,0.679952939548,19.95,211,0.940315357159,6.94665387075,16.5118139524,1.00404975031,0.722234694764,16.1111360411,4.09,3,83.2,1.43474593897,0.865496769443,1.07380540887,0.0,-0.592048447621,2.73023501812,4,4,18.4,3.11789673913,1.48275935844,4,1,5,-0.249367854814,1.65,0.883021195136,3.22222720823,1.5908418111,133,0.818,1,4.62565217391,0.0,0.0,60,70.4255635405,144.65,20.3627110179,1.2,4.52791466387,64,1.5,17516.0
United Kingdom,2011,28,33,2.17271633855,1.25,4.31687912301,1,4.12939393939,20622,4,1,8.25,4.30303030303,136.27,142,18,2,1.91396136783,0.866721068299,29,0.112132352941,3.91764705882,4,1.25,2.25887684688,2,1,3.74755383318,0.5,1.87377691659,8.59926470588,25,0.0,1,5.30587822608,3.67053967081,16.5,16,1.535,1,2011,20622,30,1.8352698354,8.86636443277e-15,8.27202205882,16.5,66.6,0.797394570671,1.59478914134,3.10708532853,1.38746975604e-14,2,0.0,18,68.135,1.25,0.972170076181,1.09939644878,4.41176470588,1.0,8.1,16.2,4.1875,0.0,8.25,75,-1.08615196626e-15,0.15,3.0,0.218363970588,0.0,8.41296355461,2.5,1,71.0,0.385099930289,0.0,2.99888500755e-15,1.54351262352,0.0,4.13601102941,67,2,15.0,4.29963235294,0.17477550551,12,1,1,0.0,7.95,0.0,4.2064817773,0.29175721188,33,1.25,16,4.354375,0.622619065162,1.4886769863,17,4.0,69.67,0.5,0.0,2.12702704728,17,0.0,17329.0
United Kingdom,2010,8,152,1.94492310157,0.29,12.5360698423,-12,2.36355263158,22064,2,12,8.95,13.2105263158,359.26,2008,72,18,2.19750319079,1.79700146963,53,12.683580134,1.035,2,0.29,2.79511068654,24,11,21.4872566542,7.40286898005,1.19373648079,173.152519307,23,0.248840228861,16,28.0,18.5079098116,8.44444444444,1,17.4182761262,-12,2011,22064,533,1.02821721176,-0.0655786747611,42.4909535051,8.44444444444,1.65,0.885652026347,15.9417364743,0.0,0.130646004758,7,0.97283715521,72,19.9588888889,3.75,2.5580778262,7.71722340659,44.0,1.33333333333,5.515,99.27,-12.0,1.03203083981,8.95,291,0.726113631378,3.19660801128,26.4515046598,0.832949938079,0.248840228861,148.942058169,21.08,6,111.555555556,1.04189187619,0.219033383405,1.21256727731,0.0,0.80854503184,2.36060852806,-12,14,29.6111111111,9.61958440596,1.0031432851,-12,2,10,0.0482124213986,1.65,-0.326317468088,8.27455878718,1.08895767576,152,1.17111111111,1,4.7475,0.0,0.0,20,108.357547152,47.99,7.40286898005,5.33333333333,2.86671928258,20,0.339599609375,14032.0
United Kingdom,2010,6,228,4.97489678352,0.12,19.0697936299,-10,1.22495614035,21495,0,12,6.75,21.8815789474,279.29,4989,200,16,0.92248258568,1.82934272825,96,13.5938420996,0.496470588235,3,0.12,1.50995955399,110,12,9.62766024571,7.34421541078,0.601728765357,285.784371959,5,-0.636393681464,24,43.689612292,10.1275210659,14.25,1,10.3526572487,-10,2011,16156S,744,0.63297006662,1.78833564766,21.0264755787,14.25,1.45,0.522510762835,8.36017220535,0.0,-0.101500632831,10,1.46107251549,200,17.455625,1.65,3.60119746748,11.5238654206,41.8235294118,6.875,2.605625,41.69,-10.0,0.511492912952,6.75,711,1.65745905205,1.33261476405,52.3342621998,0.442382814721,-0.636393681464,179.277817582,8.72,5,311.8125,0.423026017897,-0.0193661955535,-0.0748857669219,-1.07682406916,-0.152030514757,1.31415472367,-10,12,46.5,17.8615232475,1.40678296062,-10,2,10,0.438582585521,1.45,1.7959210338,11.2048635989,1.25811866606,228,0.545,1,2.10470588235,-2.38009753058,0.0,25,200.615060112,35.78,7.34421541078,7.16654554161,3.47403512934,25,-0.0987946597483,16722.0
United Kingdom,2011,12,8,1.93688304225,0.85,10.3674671449,2,3.795,21742,4,8,9.95,9.625,30.36,77,36,1,2.72423383725,1.2675991687,8,0.0,3.795,4,0.85,2.72423383725,2,8,2.72423383725,0.0,2.72423383725,9.625,12,0.0,2,10.3674671449,1.93688304225,8.0,8,0.0,2,2011,21742,36,1.93688304225,0.0,3.795,8.0,30.36,1.2675991687,1.2675991687,10.3674671449,0.0,1,0.0,36,30.36,0.85,1.2675991687,0.0,9.625,2.0,9.95,9.95,9.625,0.0,9.95,77,0.0,0.0,0.0,0.0,0.0,10.3674671449,0.85,1,77.0,0.0,0.0,0.0,1.93688304225,0.0,3.795,77,1,36.0,9.625,0.0,36,1,1,0.0,9.95,0.0,10.3674671449,0.0,8,0.85,8,3.795,1.2675991687,2.72423383725,8,0.0,30.36,0.0,0.0,1.93688304225,8,0.0,14406.0
United Kingdom,2010,1,9,1.37096008495,0.85,3.2241373619,1,7.12222222222,21258,2,12,16.95,4.22222222222,64.1,38,12,1,5.00306079155,0.644800475818,9,0.0,7.12222222222,2,0.85,5.00306079155,1,12,5.00306079155,0.0,5.00306079155,4.22222222222,1,0.0,1,3.2241373619,1.37096008495,9.0,9,0.0,1,2010,21258,12,1.37096008495,0.0,7.12222222222,9.0,64.1,0.644800475818,0.644800475818,3.2241373619,0.0,1,0.0,12,64.1,0.85,0.644800475818,0.0,4.22222222222,1.0,16.95,16.95,4.22222222222,0.0,16.95,38,0.0,0.0,0.0,0.0,0.0,3.2241373619,0.85,1,38.0,0.0,0.0,0.0,1.37096008495,0.0,7.12222222222,38,1,12.0,4.22222222222,0.0,12,1,1,0.0,16.95,0.0,3.2241373619,0.0,9,0.85,9,7.12222222222,0.644800475818,5.00306079155,9,0.0,64.1,0.0,0.0,1.37096008495,9,0.0,14237.0
United Kingdom,2011,5,101,3.46270122539,0.39,13.3593747913,1,2.79782178218,21136,3,5,19.95,11.2277227723,282.58,1134,96,6,2.76761920203,3.00816236493,68,1.58199706692,1.45,3,0.39,3.83647906871,15,11,13.5109262876,9.5684667296,2.25182104793,66.2544254658,17,0.084174480064,9,23.4516436916,10.4309109104,16.3333333333,1,24.7217014427,1,2011,20835,273,1.73848515173,0.735414997373,16.3348416149,16.8333333333,1.45,1.49218095315,8.95308571888,0.0,-0.663869507886,4,1.05667139852,96,47.0966666667,1.45,3.52139792479,6.91341290652,13.8571428571,2.5,9.29166666667,55.75,9.0,0.35981476716,19.95,399,0.270557514726,5.47345234341,26.0624250598,0.747038314614,0.313412505967,66.3055363005,4.38,3,189.0,1.20149606682,0.358679865944,-0.686036452408,0.0,0.411164233065,2.72247360248,9,5,45.5,11.0424042443,1.12826917237,9,1,6,-0.717319109654,1.45,0.738833657671,11.0509227168,0.954088126893,98,0.73,1,3.38,0.0,0.0,32,115.509018407,76.45,10.4149998666,2.92973263854,3.02678753333,35,1.72983742557,14515.0
United Kingdom,2011,24,153,5.86781378856,0.19,5.03222984153,1,1.51888888889,21650,2,8,16.95,3.27450980392,232.39,501,48,1,2.09558438838,4.72201033876,124,0.0,1.51888888889,2,0.19,2.09558438838,1,8,2.09558438838,0.0,2.09558438838,3.27450980392,24,0.0,1,5.03222984153,5.86781378856,124.0,153,0.0,1,2011,21650,48,5.86781378856,0.0,1.51888888889,153.0,232.39,4.72201033876,4.72201033876,5.03222984153,0.0,1,0.0,48,232.39,0.19,4.72201033876,0.0,3.27450980392,1.0,16.95,16.95,3.27450980392,0.0,16.95,501,0.0,0.0,0.0,0.0,0.0,5.03222984153,0.19,1,501.0,0.0,0.0,0.0,5.86781378856,0.0,1.51888888889,501,1,48.0,3.27450980392,0.0,48,1,1,0.0,16.95,0.0,5.03222984153,0.0,124,0.19,124,1.51888888889,4.72201033876,2.09558438838,124,0.0,232.39,0.0,0.0,5.86781378856,153,0.0,16340.0
United Kingdom,2011,9,84,7.38844808799,0.1,65.4832755907,1,2.88380952381,22838,1,8,14.95,21.3452380952,242.24,1793,576,2,3.54094986744,2.29994693498,81,9.86583577713,2.54241935484,0,0.1,4.45029075566,2,8,7.53489753537,20.5,3.76744876769,52.0865102639,7,0.0,1,118.082755685,7.75356552016,41.5,22,36.51,1,2011,20674,696,3.87678276008,0.0,6.38832844575,42.0,84.61,2.12790519662,4.25581039324,27.5672340531,-5.98018546266e-16,2,-3.1763735522e-16,576,121.12,0.42,2.89271496175,45.2577608158,35.9090909091,1.0,14.95,29.9,16.1774193548,0.16,14.95,1003,0.0,0.0,228.0,0.651744868035,0.0,145.649989738,0.52,2,896.5,0.682841987975,0.0,-1.10283378781e-15,3.41648753667,5.3274705049e-16,3.19416422287,790,2,348.0,26.043255132,0.764809765129,120,1,2,9.5891976328e-16,14.95,0.0,72.8249948689,0.460295223404,83,0.26,21,3.84590909091,1.36309543149,3.08460677971,62,106.5,157.63,20.0,0.0,4.33707798348,62,0.0,16053.0
United Kingdom,2011,3,150,1.62349243991,0.29,5.2008717218,-18,2.32953333333,22178,3,2,9.95,5.24,349.43,786,36,7,2.20624729248,1.67159494121,124,9.93174637561,0.36,2,0.29,2.83363816443,5,10,10.7871690343,13.8151056043,1.54102414775,26.5271339771,12,-0.490546095116,18,6.33936116655,8.75462312004,21.0,1,35.8344771847,-18,2011,M,109,1.25066044572,-0.624037253059,13.2996242646,21.4285714286,0.36,1.23380412473,8.63662887308,0.0,-0.184313781966,5,1.86585972064,36,49.9185714286,1.0,2.93759940913,2.31637459316,18.0,0.714285714286,6.23714285714,43.66,-18.0,0.220157642963,9.95,213,-0.34049515006,3.73546598465,15.36096298,0.927475726706,-0.498853249129,22.904786182,3.3,3,112.285714286,1.04079446232,-0.450751905532,-0.262376743123,0.0,-1.08620154049,1.89994632352,-18,6,15.5714285714,3.78959056816,1.00288283165,-18,1,6,-0.541704603957,0.36,-1.13073090523,3.27211231171,1.08953123727,147,0.471428571429,1,3.01878787879,0.0,0.0,36,79.693545689,99.62,14.1305863073,9.63200447488,3.18059219422,36,-0.22208110185,13208.0
United Kingdom,2011,5,33,0.713378308722,0.42,5.68761320637,2,2.8396969697,15036,1,7,39.95,11.2121212121,93.71,370,25,2,6.73512749192,5.0517932475,31,0.909090909091,1.62863636364,1,0.42,11.0988507334,5,7,12.5308655107,5.5,6.26543275536,21.8181818182,5,0.0,3,5.65685424949,1.59629854459,16.5,11,11.025,2,2011,15036,49,0.798149272294,-2.54552452974e-16,6.89045454545,16.5,35.83,2.04996360478,4.09992720955,5.60548727617,-9.33183555731e-16,2,0.0,25,46.855,0.42,2.72916976042,0.0256834866611,11.8181818182,2.5,22.45,44.9,10.0,0.0,39.95,260,5.18962185572e-14,17.5,0.5,1.81659090909,0.0,11.2623415257,0.84,2,185.0,4.83341797809,0.0,-1.48159262437e-16,0.632062024789,-2.95541369155e-15,3.44522727273,110,2,24.5,10.9090909091,0.679206155643,24,1,1,-3.14627840011e-16,4.95,0.0,5.63117076283,0.166087247506,33,0.42,11,5.26181818182,1.37075744913,1.43201477727,22,75.0,57.88,5.5,0.5,0.9642365198,22,0.0,16616.0
United Kingdom,2011,6,26,0.628927395115,0.29,1.98216903488,1,1.93730769231,21390,6,11,9.95,3.61538461538,50.37,94,8,1,1.82344044574,3.17692345621,26,0.0,1.93730769231,6,0.29,1.82344044574,1,11,1.82344044574,0.0,1.82344044574,3.61538461538,6,0.0,1,1.98216903488,0.628927395115,26.0,26,0.0,1,2011,21390,8,0.628927395115,0.0,1.93730769231,26.0,50.37,3.17692345621,3.17692345621,1.98216903488,0.0,1,0.0,8,50.37,0.29,3.17692345621,0.0,3.61538461538,1.0,9.95,9.95,3.61538461538,0.0,9.95,94,0.0,0.0,0.0,0.0,0.0,1.98216903488,0.29,1,94.0,0.0,0.0,0.0,0.628927395115,0.0,1.93730769231,94,1,8.0,3.61538461538,0.0,8,1,1,0.0,9.95,0.0,1.98216903488,0.0,26,0.29,26,1.93730769231,3.17692345621,1.82344044574,26,0.0,50.37,0.0,0.0,0.628927395115,26,0.0,14174.0
United Kingdom,2011,21,84,2.56437318759,0.36,24.2190611951,1,2.90523809524,22112,0,2,16.95,21.3571428571,244.04,1794,144,11,2.88999772458,2.56088744388,54,18.2551061576,0.986923076923,3,0.36,4.55067566188,135,6,13.0502503106,4.51809950538,1.18638639187,272.217360417,5,-0.264669734339,72,36.7326728703,11.4141324803,7.63636363636,1,20.7209320445,1,2011,10133,664,1.0376484073,1.06669910803,34.1080861361,7.63636363636,4.25,0.584072671077,6.42479938184,0.0,1.0852647773,7,0.919258519529,144,22.1854545455,4.95,1.52398072621,10.996756159,72.0,12.2727272727,5.89545454545,64.85,3.0,1.51512048453,16.95,368,0.333544640358,4.82326061655,38.4714125914,1.53519792052,-0.264669734339,167.038154854,20.34,4,163.090909091,1.47655286476,0.496518521924,-0.301176397983,-0.019056141663,1.33787991898,3.10073510328,3,8,60.3636363636,24.7470327652,0.729328513562,3,1,7,1.23637648299,1.25,0.606235518646,15.1852868049,0.977043846884,84,1.84909090909,1,4.95,-0.634641141314,0.0,14,110.937701228,69.12,4.51809950538,19.4426471687,2.55816041197,14,2.56030563637,15129.0
United Kingdom,2011,8,123,3.93176436423,0.21,8.10092332322,2,2.00162601626,20712,1,3,11.95,11.0325203252,246.2,1357,60,4,1.76405730323,2.96557876501,96,1.27886042795,1.82136363636,1,0.21,1.99225579676,10,3,6.64199051929,7.98044484976,1.66049762982,42.9046871151,8,0.120080078443,4,12.0608707978,7.35278260916,30.75,22,13.7037586085,2,2011,20712,136,1.83819565229,-0.544300718703,8.13609602119,30.75,40.07,2.19351981708,8.77407926833,4.58122847291,-0.542945654069,4,-3.74629840401e-16,60,61.55,0.42,3.71389925762,3.12847438567,12.7317073171,2.5,8.475,33.9,9.375,0.105,11.95,522,1.14406118018,3.02603288151,15.0996688705,0.302111190285,0.120080078443,26.6019040649,1.26,3,339.25,0.405276972281,0.368215776391,1.12971726575,0.959128529408,0.604649309926,2.0340240053,218,4,34.0,10.7261717788,1.25002246609,24,1,3,-0.877196943336,3.75,1.11539566911,6.65047601623,0.771739053353,123,0.315,22,2.55541666667,0.353219064831,0.990639350275,41,126.426609145,77.61,7.98044484976,0.866025403784,3.04325299971,41,1.15470053838,15819.0
Belgium,2011,24,113,2.45782649606,0.12,11.6416391694,-3,3.12814159292,POST,3,3,16.95,12.3805309735,353.48,1399,64,9,3.55814273634,2.71016271187,81,7.75820078813,1.65,3,0.12,4.29014494538,9,3,15.700273685,12.0564515796,1.74447485389,57.9518420937,7,0.465308486363,4,17.3121154848,7.4796145896,12.5555555556,1,35.8406011579,-3,2011,20712,204,0.831068287733,-0.266447397201,39.7220526998,12.5555555556,1.65,1.24960460962,11.2464414866,0.0,0.609587025776,5,2.04524106495,64,39.2755555556,15.0,2.95184183324,6.27822884113,18.2352941176,1.0,10.25,92.25,-3.0,4.50167485978,16.95,378,0.828573893059,5.84551109827,26.9979423084,3.82824110081,0.465308486363,47.2218590545,26.45,4,155.444444444,1.61357256004,0.249447058207,2.27396909548,0.0,0.178246106716,4.41356141108,-5,6,22.6666666667,6.43909356596,1.28690513891,-3,1,8,0.251002837235,1.65,0.557762320821,5.24687322828,0.855242308461,113,2.93888888889,1,15.0,-0.0613250390126,0.0,32,171.384629877,106.71,12.0564515796,2.40370085031,2.2685765974,32,-0.192011606386,12408.0
United Kingdom,2011,19,10,0.357673621282,0.79,8.86791971096,1,4.702,22791,3,5,12.75,10.6,47.02,106,24,2,4.47302984564,0.866660295359,9,1.95238095238,2.15,0,0.79,4.88888493609,5,5,6.16167714223,2.0,3.08083857111,22.7619047619,19,0.0,4,8.87785596474,0.713355324763,5.0,3,17.06,1,2011,20801,48,0.356677662382,3.33650796281e-16,7.94571428571,5.0,6.45,0.537063081825,1.07412616365,8.21921867063,-2.74760534152e-16,2,0.0,24,23.51,1.25,0.707106781187,0.329318647056,13.3333333333,2.5,8.35,16.7,9.42857142857,0.23,12.75,66,0.0,4.4,0.0,1.82285714286,0.0,17.0970746354,2.04,2,53.0,1.80804636498,0.0,3.66591442109e-16,0.23906314693,0.0,3.97285714286,40,2,24.0,11.380952381,0.170043699361,24,1,2,0.0,3.95,0.0,8.54853731768,0.117614515452,10,1.02,3,5.79571428571,0.367019382464,1.27279220614,7,13.0,40.57,2.0,1.5,0.474292177834,7,0.0,14551.0
United Kingdom,2011,8,84,1.32098758893,0.29,9.10704170501,-2,4.72952380952,22776,4,4,39.95,9.54761904762,397.28,802,48,6,5.47885522123,3.27566723758,64,5.01929157406,1.25,0,0.29,9.03921145621,6,4,23.763405445,7.02376916857,3.96056757416,43.3077231121,8,-0.672427134153,2,11.360895356,5.14122552525,14.0,1,36.5605377726,-2,2011,20685,134,0.856870920876,1.33716563275,26.7864084668,14.0,1.25,0.831139022501,4.986834135,0.0,-0.169174297292,4,1.12857796035,48,66.2133333333,1.25,2.68471744853,3.60878041679,13.8695652174,1.0,14.5583333333,87.35,-2.0,0.319304800395,39.95,319,-0.624306132565,11.9973058318,14.7158267031,2.26878147833,-0.672427134153,39.5488059691,3.62,3,133.666666667,2.64859631727,0.539082385462,0.263577644246,0.0,-0.601992329921,4.46440141114,-2,6,22.3333333333,7.21795385202,1.01412096415,-2,1,4,0.614736062425,1.25,0.118219356987,6.59146766152,0.531226600696,84,0.603333333333,1,7.9375,-0.56534023121,0.0,23,103.688100678,127.0,7.02376916857,1.41421356237,1.44904051494,23,-1.41421356237,17054.0
United Kingdom,2011,14,52,1.32376049332,0.42,6.98188166597,1,7.89307692308,16156S,3,4,195.0,8.94230769231,410.44,465,25,2,26.5011324532,6.76104089673,52,2.31818181818,5.19421052632,3,0.42,33.0612158097,3,4,36.5525167523,7.0,18.2762583761,16.6363636364,14,0.0,2,7.8540403878,1.98314445378,26.0,19,106.53,1,2011,16156S,41,0.991572226888,0.0,14.6411802233,26.0,98.69,3.03660635707,6.07321271414,3.55409326655,0.0,1,3.04803402302e-16,25,205.22,1.45,5.34734938769,2.14997356062,10.6363636364,1.5,103.875,207.75,6.0,0.515,195.0,351,0.0,91.125,4.5,2.12637958533,0.0,11.4081336544,1.87,1,232.5,14.7849574336,0.0,0.0,0.913954729421,0.0,7.32059011164,114,1,20.5,8.31818181818,2.31074303062,16,1,2,-3.51762833479e-16,12.75,0.0,5.70406682718,0.0776174974669,52,0.935,19,9.44696969697,0.725863326454,3.49130094255,33,118.5,311.75,7.0,0.5,1.06918972436,33,0.0,14154.0
United Kingdom,2011,22,63,0.890849715147,0.39,10.0234293434,-20,2.04142857143,22086,3,9,6.25,8.55555555556,128.61,539,40,5,1.13562353636,1.21839023286,56,19.5398819522,1.62807692308,1,0.39,1.37199706313,37,11,2.4575827119,13.9799856938,0.49151654238,51.18997669,22,0.481871266928,40,8.22457961391,5.68898730182,12.6,1,29.3967715234,-20,2011,22910,100,1.13779746036,1.44009891496,11.5506526807,12.6,2.55,0.263416859588,1.31708429794,0.0,0.780000890299,2,-0.322379916572,40,25.722,2.55,0.861268152522,3.05217220267,40.0,7.4,3.45,17.25,-20.0,0.989128909698,6.25,434,0.457595224966,1.41138230115,21.9089023002,0.352774680099,0.481871266928,15.8881294816,7.99,3,107.8,0.50733028107,1.41246043498,-1.28050060931,0.0,-0.0434407724934,2.31013053613,-20,2,20.0,10.237995338,0.34716249204,-20,1,4,0.687621860673,2.55,-0.912870929175,3.17762589632,1.75131513448,63,1.598,1,2.55,0.0,0.0,33,164.975634565,76.15,13.9799856938,19.4278151113,4.52171613842,33,0.378326823894,12936.0
Germany,2010,2,531,2.1154778007,0.21,16.8904747001,-21,4.26905838041,POST,3,12,240.0,15.0,2266.87,7965,100,49,15.0457932962,14.5241519916,152,11.0858867294,1.035,3,0.21,38.0958225047,49,11,151.614877745,11.034231693,3.09418117848,418.481924073,24,1.22754549071,40,25.934601723,20.6704452833,10.7959183673,1,58.7401630766,-21,2011,21232,1278,0.421845822108,4.48284211205,487.447559823,10.8367346939,1.25,1.28945200646,63.1831483166,0.0,2.97251441453,11,6.50841125327,100,46.2626530612,240.0,5.8933526913,7.2100487201,40.0,1.0,21.3251020408,1044.93,-5.125,33.9598478288,240.0,1075,0.929313757645,45.5910890919,31.6858538801,33.592663485,1.25019870418,325.907243482,390.72,6,162.551020408,5.38060639378,1.97276810282,6.55246719279,-2.73027467734,0.612978901391,9.94790938414,-57,25,26.0816326531,8.54044743006,1.36251237367,-4,2,28,5.56466855368,1.25,0.900964727777,6.65116823432,1.21592333354,529,7.97387755102,1,240.0,-0.55876861316,0.0,46,257.064675514,326.27,11.1068042002,8.65200224556,3.17583814203,47,1.41985905973,12471.0
United Kingdom,2011,13,23,1.0895101586,0.39,14.2397776156,3,1.59608695652,15058B,2,4,7.95,18.4782608696,36.71,425,48,1,1.87753478317,2.13799709672,23,0.0,1.59608695652,2,0.39,1.87753478317,3,4,1.87753478317,0.0,1.87753478317,18.4782608696,13,0.0,3,14.2397776156,1.0895101586,23.0,23,0.0,3,2011,15058B,48,1.0895101586,0.0,1.59608695652,23.0,36.71,2.13799709672,2.13799709672,14.2397776156,0.0,1,0.0,48,36.71,0.39,2.13799709672,0.0,18.4782608696,3.0,7.95,7.95,18.4782608696,0.0,7.95,425,0.0,0.0,0.0,0.0,0.0,14.2397776156,0.39,1,425.0,0.0,0.0,0.0,1.0895101586,0.0,1.59608695652,425,1,48.0,18.4782608696,0.0,48,1,1,0.0,7.95,0.0,14.2397776156,0.0,23,0.39,23,1.59608695652,2.13799709672,1.87753478317,23,0.0,36.71,0.0,0.0,1.0895101586,23,0.0,13740.0
