CustomerID,label,time
14594.0,False,2011-01-20 13:54:00
15165.0,False,2011-01-20 14:03:00
14911.0,True,2011-01-20 14:05:00
16456.0,True,2011-01-20 14:11:00
17841.0,True,2011-01-20 14:30:00
12472.0,True,2011-01-20 14:33:00
17346.0,True,2011-01-20 14:34:00
17643.0,False,2011-01-20 14:38:00
17873.0,False,2011-01-20 14:54:00
13093.0,True,2011-01-20 15:00:00
12921.0,True,2011-01-20 15:06:00
13468.0,True,2011-01-20 15:08:00
17760.0,False,2011-01-20 15:08:00
16928.0,True,2011-01-20 15:21:00
16048.0,False,2011-01-20 15:27:00
16274.0,False,2011-01-20 15:35:00
14496.0,True,2011-01-20 15:35:00
14696.0,False,2011-01-20 15:37:00
16539.0,False,2011-01-20 15:40:00
17025.0,False,2011-01-20 15:45:00
13777.0,True,2011-01-20 16:01:00
17690.0,False,2011-01-20 16:15:00
12947.0,False,2011-01-20 16:21:00
17460.0,True,2011-01-20 16:24:00
18229.0,False,2011-01-20 16:25:00
14142.0,False,2011-01-20 16:33:00
17069.0,False,2011-01-20 16:49:00
13065.0,False,2011-01-20 16:52:00
14606.0,True,2011-01-20 16:57:00
16835.0,False,2011-01-20 17:15:00
15235.0,True,2011-01-20 17:22:00
13576.0,True,2011-01-20 17:24:00
18011.0,False,2011-01-20 17:35:00
13090.0,False,2011-01-21 07:48:00
15694.0,False,2011-01-21 07:49:00
14741.0,False,2011-01-21 08:43:00
13715.0,False,2011-01-21 08:52:00
14092.0,True,2011-01-21 09:10:00
17732.0,False,2011-01-21 09:29:00
12855.0,False,2011-01-21 09:37:00
15752.0,False,2011-01-21 09:43:00
17855.0,False,2011-01-21 09:44:00
14047.0,False,2011-01-21 10:09:00
17925.0,False,2011-01-21 10:10:00
13941.0,True,2011-01-21 10:17:00
17017.0,False,2011-01-21 10:17:00
14135.0,False,2011-01-21 10:27:00
13108.0,False,2011-01-21 10:35:00
12471.0,True,2011-01-21 10:37:00
15601.0,True,2011-01-21 10:39:00
13418.0,False,2011-01-21 10:45:00
14766.0,False,2011-01-21 10:46:00
15658.0,True,2011-01-21 10:53:00
14388.0,False,2011-01-21 11:02:00
14901.0,False,2011-01-21 11:20:00
18041.0,True,2011-01-21 11:21:00
15955.0,False,2011-01-21 11:22:00
15070.0,False,2011-01-21 11:23:00
16244.0,False,2011-01-21 11:41:00
15111.0,False,2011-01-21 11:45:00
14390.0,False,2011-01-21 11:56:00
16546.0,False,2011-01-21 12:07:00
15260.0,False,2011-01-21 12:09:00
14491.0,False,2011-01-21 12:10:00
13305.0,True,2011-01-21 12:10:00
14060.0,True,2011-01-21 12:11:00
15923.0,False,2011-01-21 12:16:00
16752.0,False,2011-01-21 12:18:00
17287.0,False,2011-01-21 12:22:00
15363.0,False,2011-01-21 12:28:00
12915.0,False,2011-01-21 12:33:00
15544.0,True,2011-01-21 12:47:00
15738.0,True,2011-01-21 12:50:00
16042.0,False,2011-01-21 12:50:00
17381.0,True,2011-01-21 12:58:00
15827.0,True,2011-01-21 13:06:00
14180.0,True,2011-01-21 13:08:00
13117.0,True,2011-01-21 13:11:00
16916.0,False,2011-01-21 13:14:00
17964.0,False,2011-01-21 13:32:00
14466.0,True,2011-01-21 13:36:00
17235.0,False,2011-01-21 13:38:00
16510.0,False,2011-01-21 13:39:00
17802.0,False,2011-01-21 13:44:00
15107.0,False,2011-01-21 13:45:00
17976.0,False,2011-01-21 13:49:00
14449.0,False,2011-01-21 14:09:00
15838.0,True,2011-01-21 14:23:00
16781.0,False,2011-01-21 14:26:00
17547.0,False,2011-01-21 14:29:00
13491.0,True,2011-01-21 14:30:00
16186.0,False,2011-01-21 14:40:00
17685.0,True,2011-01-21 14:42:00
17581.0,False,2011-01-21 14:47:00
15732.0,False,2011-01-21 15:00:00
13138.0,False,2011-01-21 15:03:00
15823.0,False,2011-01-21 15:08:00
17567.0,True,2011-01-21 15:18:00
15061.0,True,2011-01-21 15:19:00
16203.0,False,2011-01-21 15:39:00
15640.0,True,2011-01-21 15:40:00
15574.0,False,2011-01-21 15:46:00
16770.0,True,2011-01-21 15:49:00
17838.0,False,2011-01-21 15:55:00
17228.0,True,2011-01-21 16:00:00
14829.0,False,2011-01-21 16:12:00
17412.0,True,2011-01-21 16:29:00
14031.0,False,2011-01-21 16:34:00
14775.0,False,2011-01-21 16:38:00
12971.0,True,2011-01-21 16:42:00
15834.0,False,2011-01-21 16:45:00
17659.0,True,2011-01-21 16:46:00
15299.0,False,2011-01-21 16:48:00
15646.0,False,2011-01-21 16:59:00
13958.0,False,2011-01-21 17:03:00
14443.0,True,2011-01-21 17:05:00
14156.0,True,2011-01-21 17:08:00
16995.0,False,2011-01-21 17:09:00
13402.0,False,2011-01-21 17:12:00
18168.0,True,2011-01-21 17:14:00
17757.0,True,2011-01-21 17:17:00
14625.0,False,2011-01-21 17:19:00
13011.0,False,2011-01-21 17:22:00
13798.0,True,2011-01-21 17:24:00
15384.0,False,2011-01-21 17:27:00
14264.0,False,2011-01-21 17:35:00
13295.0,False,2011-01-21 17:36:00
16754.0,False,2011-01-21 17:38:00
16634.0,False,2011-01-21 17:41:00
18239.0,True,2011-01-21 17:48:00
14576.0,False,2011-01-21 17:51:00
13145.0,False,2011-01-21 18:06:00
14395.0,False,2011-01-21 18:15:00
14865.0,False,2011-01-21 18:23:00
15093.0,False,2011-01-21 18:25:00
16150.0,False,2011-01-21 18:27:00
12738.0,False,2011-01-21 18:27:00
17552.0,False,2011-01-21 18:45:00
14236.0,False,2011-01-21 18:49:00
17961.0,False,2011-01-21 19:18:00
14573.0,False,2011-01-21 19:59:00
17135.0,False,2011-01-22 09:31:00
17396.0,False,2011-01-22 09:45:00
14213.0,False,2011-01-22 09:47:00
12967.0,False,2011-01-22 09:49:00
12686.0,False,2011-01-22 09:51:00
14679.0,False,2011-01-22 10:07:00
15240.0,True,2011-01-22 10:09:00
18225.0,True,2011-01-22 10:11:00
13370.0,False,2011-01-22 10:26:00
16883.0,False,2011-01-22 10:33:00
13520.0,False,2011-01-22 10:36:00
12841.0,True,2011-01-22 10:43:00
16905.0,False,2011-01-22 10:43:00
12427.0,False,2011-01-22 10:44:00
17967.0,False,2011-01-22 11:19:00
16891.0,False,2011-01-22 11:35:00
14589.0,False,2011-01-22 11:42:00
14680.0,True,2011-01-22 12:05:00
17884.0,True,2011-01-22 12:11:00
12557.0,False,2011-01-22 12:20:00
14083.0,False,2011-01-22 12:24:00
13013.0,False,2011-01-22 12:28:00
14210.0,True,2011-01-22 12:43:00
16477.0,True,2011-01-22 12:48:00
12600.0,True,2011-01-22 12:57:00
16013.0,True,2011-01-22 13:09:00
17949.0,False,2011-01-22 13:12:00
12779.0,True,2011-01-22 13:40:00
16926.0,False,2011-01-22 13:42:00
17787.0,True,2011-01-22 13:43:00
12682.0,True,2011-01-22 13:59:00
14723.0,False,2011-01-22 14:18:00
17954.0,True,2011-01-22 14:18:00
17819.0,True,2011-01-22 14:26:00
12712.0,True,2011-01-22 14:30:00
16140.0,False,2011-01-22 14:40:00
15373.0,True,2011-01-22 14:40:00
17198.0,False,2011-01-22 14:54:00
17238.0,False,2011-01-22 15:05:00
12793.0,False,2011-01-22 15:14:00
15769.0,True,2011-01-22 15:16:00
14396.0,False,2011-01-22 15:19:00
14898.0,True,2011-01-22 15:25:00
12725.0,False,2011-01-22 15:45:00
16725.0,True,2011-01-22 16:02:00
12395.0,True,2011-01-22 16:35:00
16455.0,False,2011-01-22 16:44:00
13081.0,False,2011-01-22 17:20:00
15545.0,False,2011-01-22 17:28:00
17243.0,True,2011-01-24 10:03:00
15465.0,True,2011-01-24 10:12:00
15708.0,True,2011-01-24 10:25:00
13089.0,True,2011-01-24 10:27:00
16033.0,True,2011-01-24 10:36:00
13838.0,False,2011-01-24 10:45:00
15351.0,False,2011-01-24 10:48:00
18055.0,True,2011-01-24 10:52:00
15038.0,False,2011-01-24 10:54:00
18109.0,True,2011-01-24 10:58:00
13069.0,True,2011-01-24 11:02:00
16241.0,False,2011-01-24 11:04:00
14800.0,False,2011-01-24 11:10:00
16839.0,True,2011-01-24 11:15:00
16168.0,True,2011-01-24 11:38:00
16931.0,True,2011-01-24 11:40:00
16814.0,True,2011-01-24 11:45:00
13269.0,False,2011-01-24 11:51:00
14813.0,False,2011-01-24 11:54:00
12567.0,True,2011-01-24 11:57:00
17062.0,True,2011-01-24 11:59:00
15332.0,False,2011-01-24 12:00:00
14810.0,True,2011-01-24 12:08:00
16353.0,True,2011-01-24 12:09:00
18118.0,True,2011-01-24 12:13:00
13831.0,False,2011-01-24 12:13:00
13506.0,True,2011-01-24 12:15:00
17796.0,True,2011-01-24 12:23:00
15716.0,False,2011-01-24 12:26:00
18156.0,False,2011-01-24 12:29:00
15221.0,False,2011-01-24 12:29:00
16983.0,False,2011-01-24 12:34:00
17059.0,False,2011-01-24 12:35:00
16327.0,True,2011-01-24 12:43:00
17211.0,False,2011-01-24 12:44:00
17026.0,False,2011-01-24 12:47:00
15570.0,True,2011-01-24 12:57:00
15880.0,False,2011-01-24 13:00:00
16718.0,False,2011-01-24 13:03:00
15808.0,True,2011-01-24 13:05:00
17858.0,True,2011-01-24 13:08:00
16393.0,True,2011-01-24 13:10:00
14161.0,False,2011-01-24 13:18:00
17863.0,True,2011-01-24 13:21:00
16411.0,False,2011-01-24 13:26:00
16402.0,False,2011-01-24 13:42:00
15023.0,False,2011-01-24 13:49:00
17402.0,False,2011-01-24 13:53:00
15426.0,False,2011-01-24 13:55:00
12647.0,False,2011-01-24 14:02:00
15894.0,False,2011-01-24 14:06:00
15867.0,True,2011-01-24 14:17:00
14506.0,False,2011-01-24 14:25:00
15555.0,False,2011-01-24 14:45:00
13034.0,False,2011-01-24 14:52:00
15889.0,False,2011-01-24 15:12:00
15953.0,False,2011-01-24 15:15:00
16143.0,True,2011-01-24 15:18:00
12720.0,True,2011-01-24 15:21:00
16422.0,True,2011-01-24 15:35:00
12747.0,False,2011-01-24 15:38:00
15502.0,False,2011-01-24 15:40:00
12763.0,False,2011-01-24 15:46:00
14081.0,True,2011-01-24 15:47:00
17965.0,True,2011-01-24 15:54:00
14404.0,False,2011-01-24 16:00:00
13579.0,False,2011-01-24 16:10:00
13174.0,True,2011-01-24 16:24:00
15987.0,False,2011-01-25 08:34:00
17677.0,True,2011-01-25 08:42:00
13652.0,False,2011-01-25 09:21:00
12586.0,False,2011-01-25 09:31:00
17428.0,True,2011-01-25 09:37:00
16161.0,True,2011-01-25 09:40:00
16858.0,False,2011-01-25 09:52:00
18219.0,True,2011-01-25 10:05:00
14293.0,True,2011-01-25 10:18:00
14748.0,False,2011-01-25 10:19:00
16638.0,True,2011-01-25 10:19:00
17674.0,False,2011-01-25 10:20:00
12808.0,False,2011-01-25 10:27:00
13094.0,True,2011-01-25 10:34:00
15899.0,False,2011-01-25 10:36:00
12708.0,False,2011-01-25 10:43:00
15898.0,False,2011-01-25 11:01:00
17691.0,False,2011-01-25 11:10:00
17227.0,False,2011-01-25 11:16:00
15039.0,True,2011-01-25 11:26:00
15919.0,False,2011-01-25 11:26:00
13497.0,False,2011-01-25 11:37:00
15860.0,False,2011-01-25 11:38:00
14189.0,True,2011-01-25 11:42:00
15304.0,False,2011-01-25 11:42:00
14867.0,False,2011-01-25 11:47:00
14344.0,False,2011-01-25 11:58:00
12474.0,True,2011-01-25 12:00:00
16719.0,False,2011-01-25 12:06:00
15048.0,False,2011-01-25 12:15:00
15301.0,False,2011-01-25 12:21:00
14708.0,False,2011-01-25 12:23:00
16898.0,False,2011-01-25 12:23:00
14825.0,True,2011-01-25 12:30:00
18113.0,False,2011-01-25 12:31:00
17596.0,False,2011-01-25 12:34:00
15078.0,False,2011-01-25 12:38:00
14085.0,True,2011-01-25 12:39:00
17860.0,False,2011-01-25 12:41:00
13155.0,False,2011-01-25 12:44:00
15028.0,False,2011-01-25 12:47:00
16919.0,False,2011-01-25 12:52:00
17019.0,False,2011-01-25 12:55:00
14487.0,False,2011-01-25 12:55:00
17259.0,False,2011-01-25 12:55:00
16722.0,False,2011-01-25 12:59:00
15882.0,False,2011-01-25 13:01:00
16710.0,False,2011-01-25 13:13:00
14667.0,True,2011-01-25 13:13:00
16550.0,False,2011-01-25 13:17:00
15984.0,False,2011-01-25 13:21:00
17682.0,False,2011-01-25 13:35:00
16658.0,False,2011-01-25 13:47:00
17068.0,True,2011-01-25 13:58:00
15356.0,True,2011-01-25 14:05:00
17223.0,True,2011-01-25 14:08:00
16817.0,False,2011-01-25 14:19:00
13030.0,False,2011-01-25 14:31:00
17191.0,False,2011-01-25 14:36:00
15194.0,True,2011-01-25 15:00:00
14409.0,False,2011-01-25 15:03:00
16654.0,False,2011-01-25 15:09:00
16861.0,False,2011-01-25 15:09:00
16138.0,False,2011-01-25 15:10:00
13481.0,False,2011-01-25 15:12:00
13495.0,False,2011-01-25 15:14:00
17519.0,False,2011-01-25 15:18:00
17218.0,False,2011-01-25 15:25:00
17812.0,False,2011-01-25 15:27:00
14215.0,True,2011-01-25 15:34:00
15602.0,True,2011-01-25 15:35:00
17320.0,False,2011-01-25 15:38:00
16782.0,True,2011-01-25 16:10:00
12913.0,True,2011-01-25 16:36:00
17869.0,False,2011-01-25 17:16:00
13564.0,False,2011-01-25 17:26:00
14850.0,True,2011-01-26 08:42:00
15021.0,False,2011-01-26 08:57:00
13963.0,True,2011-01-26 09:21:00
17450.0,False,2011-01-26 09:23:00
17091.0,False,2011-01-26 09:55:00
17470.0,False,2011-01-26 09:57:00
17616.0,False,2011-01-26 10:04:00
15649.0,False,2011-01-26 10:06:00
12681.0,True,2011-01-26 10:08:00
14907.0,False,2011-01-26 10:14:00
17735.0,True,2011-01-26 10:32:00
16059.0,False,2011-01-26 10:36:00
17720.0,False,2011-01-26 10:43:00
15018.0,False,2011-01-26 10:47:00
14733.0,True,2011-01-26 11:30:00
13756.0,False,2011-01-26 11:41:00
14176.0,True,2011-01-26 11:45:00
13319.0,True,2011-01-26 11:47:00
15353.0,False,2011-01-26 11:49:00
18119.0,False,2011-01-26 11:59:00
17491.0,False,2011-01-26 12:18:00
14282.0,False,2011-01-26 12:21:00
13569.0,False,2011-01-26 12:29:00
15498.0,False,2011-01-26 12:34:00
14673.0,False,2011-01-26 12:49:00
13488.0,True,2011-01-26 13:01:00
16221.0,False,2011-01-26 13:13:00
15002.0,True,2011-01-26 13:16:00
15965.0,False,2011-01-26 13:18:00
15024.0,True,2011-01-26 13:20:00
17675.0,True,2011-01-26 13:22:00
13769.0,False,2011-01-26 13:28:00
16904.0,True,2011-01-26 13:29:00
16086.0,False,2011-01-26 13:45:00
13786.0,False,2011-01-26 13:53:00
13880.0,True,2011-01-26 14:00:00
13173.0,False,2011-01-26 14:30:00
15858.0,True,2011-01-26 14:31:00
15180.0,False,2011-01-26 14:57:00
12347.0,False,2011-01-26 14:57:00
14739.0,False,2011-01-26 14:58:00
16293.0,False,2011-01-26 15:02:00
17419.0,True,2011-01-26 15:03:00
16775.0,True,2011-01-26 15:15:00
16306.0,True,2011-01-26 15:18:00
16950.0,False,2011-01-26 15:20:00
17591.0,True,2011-01-26 15:39:00
12839.0,False,2011-01-26 15:48:00
16125.0,False,2011-01-26 15:48:00
13807.0,False,2011-01-26 15:48:00
15081.0,False,2011-01-26 16:20:00
18102.0,True,2011-01-26 16:42:00
16365.0,False,2011-01-26 17:19:00
17870.0,False,2011-01-27 08:12:00
14821.0,False,2011-01-27 08:43:00
16863.0,False,2011-01-27 08:58:00
13078.0,True,2011-01-27 09:07:00
13267.0,False,2011-01-27 09:20:00
13050.0,True,2011-01-27 09:30:00
12709.0,False,2011-01-27 09:49:00
15628.0,False,2011-01-27 09:51:00
12386.0,False,2011-01-27 09:53:00
14796.0,True,2011-01-27 09:55:00
16779.0,True,2011-01-27 09:56:00
13599.0,False,2011-01-27 10:11:00
13329.0,False,2011-01-27 10:11:00
18077.0,False,2011-01-27 10:21:00
14744.0,True,2011-01-27 10:21:00
17406.0,False,2011-01-27 10:35:00
15750.0,False,2011-01-27 10:36:00
13983.0,True,2011-01-27 10:38:00
13842.0,True,2011-01-27 10:39:00
12441.0,False,2011-01-27 10:45:00
13199.0,True,2011-01-27 10:51:00
14032.0,False,2011-01-27 10:53:00
17706.0,True,2011-01-27 11:02:00
16081.0,False,2011-01-27 11:16:00
16525.0,True,2011-01-27 11:31:00
14952.0,True,2011-01-27 11:33:00
17975.0,True,2011-01-27 11:38:00
16122.0,False,2011-01-27 11:41:00
15973.0,False,2011-01-27 11:42:00
13126.0,False,2011-01-27 11:42:00
16558.0,True,2011-01-27 12:01:00
16713.0,True,2011-01-27 12:03:00
16893.0,False,2011-01-27 12:06:00
15529.0,False,2011-01-27 12:24:00
18043.0,False,2011-01-27 12:35:00
16016.0,False,2011-01-27 12:36:00
17722.0,False,2011-01-27 12:41:00
17324.0,False,2011-01-27 12:45:00
17341.0,False,2011-01-27 12:46:00
14051.0,True,2011-01-27 12:49:00
15916.0,False,2011-01-27 12:49:00
16233.0,False,2011-01-27 12:51:00
16385.0,False,2011-01-27 12:56:00
15032.0,False,2011-01-27 12:57:00
17213.0,True,2011-01-27 13:03:00
18061.0,True,2011-01-27 13:03:00
13113.0,True,2011-01-27 13:07:00
16553.0,True,2011-01-27 13:07:00
13455.0,False,2011-01-27 13:11:00
14217.0,True,2011-01-27 13:28:00
17262.0,False,2011-01-27 13:30:00
14299.0,False,2011-01-27 13:33:00
18259.0,False,2011-01-27 13:38:00
17676.0,False,2011-01-27 13:49:00
16679.0,False,2011-01-27 13:51:00
12766.0,True,2011-01-27 13:53:00
18269.0,False,2011-01-27 13:53:00
15298.0,False,2011-01-27 13:55:00
18193.0,False,2011-01-27 14:20:00
13523.0,False,2011-01-27 14:22:00
12870.0,False,2011-01-27 14:27:00
15005.0,True,2011-01-27 14:36:00
15581.0,False,2011-01-27 14:38:00
15680.0,False,2011-01-27 14:43:00
13649.0,False,2011-01-27 14:46:00
17894.0,True,2011-01-27 14:50:00
13270.0,False,2011-01-27 14:53:00
14618.0,False,2011-01-27 14:57:00
14866.0,False,2011-01-27 14:58:00
13077.0,True,2011-01-27 14:59:00
13115.0,False,2011-01-27 15:01:00
13531.0,False,2011-01-27 15:03:00
13848.0,True,2011-01-27 15:10:00
13140.0,False,2011-01-27 15:12:00
15713.0,False,2011-01-27 15:16:00
17999.0,False,2011-01-27 15:17:00
15347.0,False,2011-01-27 15:25:00
17340.0,False,2011-01-27 15:56:00
13984.0,False,2011-01-27 15:58:00
15996.0,False,2011-01-27 15:59:00
14030.0,True,2011-01-27 16:11:00
16252.0,False,2011-01-27 16:15:00
16596.0,False,2011-01-27 16:18:00
16700.0,True,2011-01-27 16:34:00
16011.0,True,2011-01-27 16:34:00
17655.0,True,2011-01-27 16:45:00
16717.0,False,2011-01-27 16:48:00
14243.0,True,2011-01-28 08:34:00
12963.0,False,2011-01-28 09:14:00
15079.0,True,2011-01-28 09:25:00
14437.0,False,2011-01-28 09:27:00
12942.0,False,2011-01-28 09:34:00
15660.0,False,2011-01-28 09:49:00
18092.0,False,2011-01-28 10:00:00
15358.0,True,2011-01-28 10:04:00
12481.0,False,2011-01-28 10:13:00
12721.0,True,2011-01-28 10:14:00
12621.0,True,2011-01-28 10:16:00
18071.0,False,2011-01-28 10:33:00
12683.0,False,2011-01-28 10:37:00
12755.0,False,2011-01-28 10:44:00
13854.0,True,2011-01-28 10:48:00
12797.0,False,2011-01-28 10:55:00
13369.0,False,2011-01-28 11:30:00
12494.0,True,2011-01-28 11:31:00
17857.0,True,2011-01-28 11:35:00
17411.0,False,2011-01-28 11:42:00
14932.0,False,2011-01-28 11:48:00
12429.0,False,2011-01-28 12:05:00
14987.0,False,2011-01-28 12:13:00
14355.0,False,2011-01-28 12:16:00
17526.0,True,2011-01-28 12:20:00
14896.0,False,2011-01-28 12:24:00
13240.0,False,2011-01-28 12:49:00
14440.0,False,2011-01-28 12:49:00
14479.0,False,2011-01-28 12:59:00
16065.0,False,2011-01-28 13:03:00
17430.0,False,2011-01-28 13:05:00
16520.0,False,2011-01-28 13:08:00
15945.0,False,2011-01-28 13:14:00
15181.0,False,2011-01-28 13:28:00
15856.0,True,2011-01-28 13:34:00
13102.0,True,2011-01-28 13:38:00
14205.0,False,2011-01-28 13:38:00
17702.0,False,2011-01-28 13:40:00
15271.0,False,2011-01-28 13:47:00
13982.0,False,2011-01-28 13:57:00
15288.0,False,2011-01-28 13:59:00
17978.0,False,2011-01-28 14:05:00
16795.0,False,2011-01-28 14:08:00
16519.0,False,2011-01-28 14:08:00
17816.0,False,2011-01-28 14:10:00
13021.0,False,2011-01-28 14:12:00
16255.0,True,2011-01-28 14:25:00
17671.0,False,2011-01-28 14:27:00
17646.0,False,2011-01-28 14:28:00
12649.0,False,2011-01-28 14:42:00
16350.0,False,2011-01-28 14:43:00
12872.0,False,2011-01-28 14:44:00
17339.0,False,2011-01-28 14:44:00
18230.0,True,2011-01-28 14:47:00
16499.0,False,2011-01-28 14:48:00
17097.0,False,2011-01-28 14:55:00
15192.0,False,2011-01-28 14:56:00
14441.0,False,2011-01-28 14:57:00
15279.0,False,2011-01-28 14:58:00
16579.0,False,2011-01-28 15:00:00
15380.0,False,2011-01-28 15:01:00
17442.0,True,2011-01-28 15:13:00
17950.0,False,2011-01-28 15:16:00
12826.0,False,2011-01-28 15:21:00
17456.0,False,2011-01-28 15:23:00
17307.0,False,2011-01-28 15:24:00
15811.0,True,2011-01-28 15:29:00
13327.0,True,2011-01-28 15:32:00
17700.0,False,2011-01-28 15:33:00
13136.0,False,2011-01-28 15:34:00
15535.0,False,2011-01-28 15:36:00
12605.0,False,2011-01-28 15:41:00
15329.0,False,2011-01-28 15:43:00
15211.0,False,2011-01-28 16:08:00
15596.0,False,2011-01-28 16:10:00
16163.0,False,2011-01-28 16:28:00
16907.0,True,2011-01-28 16:52:00
17576.0,True,2011-01-28 16:57:00
14713.0,False,2011-01-28 18:58:00
14702.0,True,2011-01-28 19:23:00
13230.0,True,2011-01-28 19:28:00
13969.0,False,2011-01-28 19:32:00
17530.0,True,2011-01-28 20:01:00
15805.0,True,2011-01-29 09:33:00
17696.0,False,2011-01-29 09:51:00
17076.0,False,2011-01-29 10:08:00
17827.0,False,2011-01-29 10:18:00
16265.0,True,2011-01-29 10:21:00
17880.0,False,2011-01-29 10:21:00
13000.0,False,2011-01-29 10:26:00
17790.0,True,2011-01-29 10:47:00
12731.0,True,2011-01-29 10:56:00
14419.0,False,2011-01-29 10:56:00
14082.0,False,2011-01-29 11:02:00
17912.0,False,2011-01-29 11:11:00
15723.0,False,2011-01-29 11:12:00
16656.0,True,2011-01-29 11:23:00
14037.0,False,2011-01-29 11:39:00
14256.0,False,2011-01-29 11:44:00
14543.0,True,2011-01-29 11:51:00
16062.0,False,2011-01-29 12:00:00
18116.0,True,2011-01-29 12:14:00
16019.0,True,2011-01-29 12:29:00
18178.0,True,2011-01-29 12:42:00
18065.0,True,2011-01-29 12:44:00
13148.0,True,2011-01-29 13:06:00
12989.0,True,2011-01-29 13:24:00
14107.0,True,2011-01-29 13:29:00
15881.0,True,2011-01-29 13:32:00
12785.0,False,2011-01-29 13:48:00
16727.0,False,2011-01-29 13:48:00
15514.0,False,2011-01-29 13:50:00
13787.0,False,2011-01-29 14:45:00
17865.0,True,2011-01-29 14:53:00
17220.0,True,2011-01-29 14:54:00
16565.0,False,2011-01-29 15:21:00
16873.0,False,2011-01-29 15:45:00
14062.0,False,2011-01-29 15:56:00
15179.0,False,2011-01-29 17:05:00
18016.0,False,2011-01-29 17:14:00
14448.0,False,2011-01-29 17:26:00
15503.0,False,2011-01-31 10:57:00
17251.0,False,2011-01-31 11:06:00
16923.0,False,2011-01-31 11:06:00
14159.0,False,2011-01-31 11:17:00
17126.0,True,2011-01-31 11:19:00
15224.0,False,2011-01-31 11:23:00
14577.0,False,2011-01-31 11:26:00
12753.0,True,2011-01-31 11:44:00
17236.0,True,2011-01-31 11:49:00
17372.0,False,2011-01-31 12:00:00
16367.0,False,2011-01-31 12:01:00
12875.0,False,2011-01-31 12:03:00
17917.0,False,2011-01-31 12:08:00
16010.0,False,2011-01-31 12:18:00
17085.0,True,2011-01-31 12:24:00
13668.0,True,2011-01-31 12:35:00
14684.0,False,2011-01-31 12:44:00
17188.0,False,2011-01-31 12:56:00
15547.0,True,2011-01-31 13:26:00
15998.0,False,2011-01-31 13:32:00
14413.0,False,2011-01-31 13:37:00
18004.0,False,2011-01-31 13:47:00
13959.0,False,2011-01-31 13:56:00
16665.0,False,2011-01-31 14:03:00
15454.0,False,2011-01-31 14:21:00
15044.0,True,2011-01-31 14:27:00
17937.0,True,2011-01-31 14:43:00
14608.0,False,2011-01-31 14:49:00
17618.0,False,2011-01-31 16:05:00
14505.0,False,2011-01-31 16:14:00
18037.0,False,2011-01-31 16:20:00
13198.0,False,2011-02-01 09:29:00
12540.0,True,2011-02-01 09:39:00
13225.0,False,2011-02-01 09:49:00
15361.0,False,2011-02-01 09:52:00
15689.0,False,2011-02-01 09:57:00
14290.0,False,2011-02-01 10:24:00
13209.0,False,2011-02-01 10:31:00
13999.0,False,2011-02-01 11:23:00
